ID,SDC_GENDER,SDC_INCOME
SYN_586236503,2,4
SYN_586236504,2,5
SYN_586236505,2,8
SYN_586236506,1,4
SYN_586236507,2,4
SYN_586236508,2,NA
SYN_586236509,1,6
SYN_586236510,1,6
SYN_586236511,2,NA
SYN_586236512,1,5
SYN_586236513,1,6
SYN_586236514,1,4
SYN_586236515,1,4
SYN_586236516,2,3
SYN_586236517,2,NA
SYN_586236518,2,5
SYN_586236519,1,7
SYN_586236520,2,1
SYN_586236521,2,3
SYN_586236522,2,6
SYN_586236523,1,6
SYN_586236524,2,6
SYN_586236525,2,6
SYN_586236526,2,NA
SYN_586236527,1,5
SYN_586236528,1,3
SYN_586236529,2,NA
SYN_586236530,2,3
SYN_586236531,1,6
SYN_586236532,2,3
SYN_586236533,1,5
SYN_586236534,2,1
SYN_586236535,1,NA
SYN_586236536,2,NA
SYN_586236537,2,NA
SYN_586236538,2,NA
SYN_586236539,1,3
SYN_586236540,1,6
SYN_586236541,2,3
SYN_586236542,2,6
SYN_586236543,2,3
SYN_586236544,2,NA
SYN_586236545,1,3
SYN_586236546,1,6
SYN_586236547,2,6
SYN_586236548,2,4
SYN_586236549,2,5
SYN_586236550,1,NA
SYN_586236551,2,5
SYN_586236552,2,6
SYN_586236553,2,6
SYN_586236554,1,5
SYN_586236555,2,4
SYN_586236556,1,4
SYN_586236557,2,6
SYN_586236558,2,4
SYN_586236559,1,6
SYN_586236560,2,5
SYN_586236561,1,NA
SYN_586236562,2,3
SYN_586236563,2,6
SYN_586236564,2,4
SYN_586236565,1,NA
SYN_586236566,1,4
SYN_586236567,1,2
SYN_586236568,1,6
SYN_586236569,2,NA
SYN_586236570,1,6
SYN_586236571,1,4
SYN_586236572,1,NA
SYN_586236573,1,4
SYN_586236574,2,4
SYN_586236575,2,NA
SYN_586236576,2,3
SYN_586236577,1,5
SYN_586236578,2,6
SYN_586236579,1,3
SYN_586236580,2,8
SYN_586236581,2,NA
SYN_586236582,1,NA
SYN_586236583,1,5
SYN_586236584,1,3
SYN_586236585,1,NA
SYN_586236586,1,7
SYN_586236587,2,6
SYN_586236588,1,5
SYN_586236589,2,5
SYN_586236590,2,3
SYN_586236591,2,2
SYN_586236592,1,4
SYN_586236593,2,3
SYN_586236594,2,3
SYN_586236595,2,NA
SYN_586236596,2,6
SYN_586236597,2,6
SYN_586236598,2,6
SYN_586236599,1,3
SYN_586236600,2,NA
SYN_586236601,2,7
SYN_586236602,1,6
SYN_586236603,2,NA
SYN_586236604,1,NA
SYN_586236605,2,6
SYN_586236606,1,8
SYN_586236607,2,3
SYN_586236608,2,NA
SYN_586236609,1,NA
SYN_586236610,2,2
SYN_586236611,1,4
SYN_586236612,2,2
SYN_586236613,1,3
SYN_586236614,1,8
SYN_586236615,2,5
SYN_586236616,2,6
SYN_586236617,2,5
SYN_586236618,1,4
SYN_586236619,2,8
SYN_586236620,1,2
SYN_586236621,1,3
SYN_586236622,1,4
SYN_586236623,1,6
SYN_586236624,1,3
SYN_586236625,1,4
SYN_586236626,2,3
SYN_586236627,1,8
SYN_586236628,2,NA
SYN_586236629,2,NA
SYN_586236630,1,8
SYN_586236631,2,3
SYN_586236632,2,6
SYN_586236633,2,2
SYN_586236634,2,5
SYN_586236635,1,6
SYN_586236636,1,5
SYN_586236637,1,6
SYN_586236638,1,6
SYN_586236639,1,NA
SYN_586236640,1,4
SYN_586236641,2,NA
SYN_586236642,2,6
SYN_586236643,2,7
SYN_586236644,2,3
SYN_586236645,2,NA
SYN_586236646,2,NA
SYN_586236647,2,NA
SYN_586236648,2,NA
SYN_586236649,2,2
SYN_586236650,1,7
SYN_586236651,2,NA
SYN_586236652,2,6
SYN_586236653,1,6
SYN_586236654,2,2
SYN_586236655,1,NA
SYN_586236656,2,NA
SYN_586236657,2,3
SYN_586236658,2,7
SYN_586236659,2,6
SYN_586236660,1,3
SYN_586236661,1,4
SYN_586236662,2,4
SYN_586236663,2,6
SYN_586236664,2,6
SYN_586236665,2,6
SYN_586236666,2,3
SYN_586236667,1,7
SYN_586236668,2,4
SYN_586236669,1,8
SYN_586236670,2,NA
SYN_586236671,2,4
SYN_586236672,2,6
SYN_586236673,2,5
SYN_586236674,2,4
SYN_586236675,2,4
SYN_586236676,1,5
SYN_586236677,2,3
SYN_586236678,2,NA
SYN_586236679,1,4
SYN_586236680,2,3
SYN_586236681,2,2
SYN_586236682,2,NA
SYN_586236683,2,NA
SYN_586236684,2,3
SYN_586236685,1,7
SYN_586236686,1,6
SYN_586236687,2,7
SYN_586236688,2,2
SYN_586236689,1,6
SYN_586236690,2,5
SYN_586236691,2,2
SYN_586236692,2,NA
SYN_586236693,1,NA
SYN_586236694,2,6
SYN_586236695,2,7
SYN_586236696,2,NA
SYN_586236697,1,7
SYN_586236698,2,4
SYN_586236699,2,NA
SYN_586236700,1,5
SYN_586236701,1,4
SYN_586236702,2,5
SYN_586236703,2,6
SYN_586236704,2,6
SYN_586236705,2,5
SYN_586236706,2,5
SYN_586236707,1,4
SYN_586236708,2,6
SYN_586236709,1,1
SYN_586236710,1,NA
SYN_586236711,2,5
SYN_586236712,2,7
SYN_586236713,2,4
SYN_586236714,2,6
SYN_586236715,2,5
SYN_586236716,2,7
SYN_586236717,2,NA
SYN_586236718,2,NA
SYN_586236719,2,1
SYN_586236720,1,4
SYN_586236721,2,NA
SYN_586236722,2,3
SYN_586236723,2,4
SYN_586236724,2,2
SYN_586236725,1,NA
SYN_586236726,2,1
SYN_586236727,2,1
SYN_586236728,1,5
SYN_586236729,1,6
SYN_586236730,2,1
SYN_586236731,2,2
SYN_586236732,2,NA
SYN_586236733,2,6
SYN_586236734,1,4
SYN_586236735,1,5
SYN_586236736,2,NA
SYN_586236737,2,4
SYN_586236738,2,NA
SYN_586236739,2,5
SYN_586236740,1,6
SYN_586236741,2,3
SYN_586236742,2,5
SYN_586236743,1,6
SYN_586236744,2,5
SYN_586236745,1,4
SYN_586236746,2,4
SYN_586236747,2,6
SYN_586236748,2,5
SYN_586236749,1,8
SYN_586236750,2,4
SYN_586236751,2,NA
SYN_586236752,2,6
SYN_586236753,2,4
SYN_586236754,2,NA
SYN_586236755,2,NA
SYN_586236756,2,3
SYN_586236757,2,5
SYN_586236758,1,7
SYN_586236759,1,2
SYN_586236760,1,6
SYN_586236761,2,8
SYN_586236762,2,NA
SYN_586236763,1,7
SYN_586236764,2,NA
SYN_586236765,2,3
SYN_586236766,1,NA
SYN_586236767,2,7
SYN_586236768,2,NA
SYN_586236769,2,3
SYN_586236770,2,NA
SYN_586236771,2,4
SYN_586236772,2,NA
SYN_586236773,1,5
SYN_586236774,1,2
SYN_586236775,2,3
SYN_586236776,2,NA
SYN_586236777,1,6
SYN_586236778,1,5
SYN_586236779,2,4
SYN_586236780,1,7
SYN_586236781,2,NA
SYN_586236782,2,4
SYN_586236783,2,NA
SYN_586236784,1,3
SYN_586236785,2,NA
SYN_586236786,1,NA
SYN_586236787,1,NA
SYN_586236788,2,NA
SYN_586236789,1,7
SYN_586236790,2,NA
SYN_586236791,1,5
SYN_586236792,2,8
SYN_586236793,2,NA
SYN_586236794,2,4
SYN_586236795,2,NA
SYN_586236796,1,5
SYN_586236797,2,6
SYN_586236798,1,8
SYN_586236799,1,NA
SYN_586236800,2,6
SYN_586236801,1,8
SYN_586236802,2,NA
SYN_586236803,1,NA
SYN_586236804,2,5
SYN_586236805,1,4
SYN_586236806,1,6
SYN_586236807,1,3
SYN_586236808,2,6
SYN_586236809,2,8
SYN_586236810,2,6
SYN_586236811,1,5
SYN_586236812,1,7
SYN_586236813,1,2
SYN_586236814,2,5
SYN_586236815,1,5
SYN_586236816,1,3
SYN_586236817,2,NA
SYN_586236818,1,2
SYN_586236819,2,3
SYN_586236820,2,6
SYN_586236821,2,3
SYN_586236822,2,2
SYN_586236823,2,5
SYN_586236824,2,8
SYN_586236825,2,8
SYN_586236826,1,4
SYN_586236827,1,6
SYN_586236828,2,4
SYN_586236829,1,NA
SYN_586236830,1,6
SYN_586236831,2,4
SYN_586236832,2,3
SYN_586236833,1,NA
SYN_586236834,1,4
SYN_586236835,1,4
SYN_586236836,2,NA
SYN_586236837,1,3
SYN_586236838,2,5
SYN_586236839,2,3
SYN_586236840,1,3
SYN_586236841,2,5
SYN_586236842,1,2
SYN_586236843,2,6
SYN_586236844,1,5
SYN_586236845,1,4
SYN_586236846,1,5
SYN_586236847,2,5
SYN_586236848,2,3
SYN_586236849,1,NA
SYN_586236850,1,5
SYN_586236851,2,7
SYN_586236852,2,7
SYN_586236853,1,4
SYN_586236854,2,6
SYN_586236855,2,8
SYN_586236856,1,NA
SYN_586236857,2,3
SYN_586236858,2,6
SYN_586236859,1,2
SYN_586236860,1,5
SYN_586236861,2,6
SYN_586236862,1,5
SYN_586236863,2,3
SYN_586236864,2,2
SYN_586236865,2,NA
SYN_586236866,1,8
SYN_586236867,2,NA
SYN_586236868,2,7
SYN_586236869,1,7
SYN_586236870,2,6
SYN_586236871,1,7
SYN_586236872,2,4
SYN_586236873,2,7
SYN_586236874,2,NA
SYN_586236875,1,NA
SYN_586236876,2,3
SYN_586236877,2,6
SYN_586236878,2,7
SYN_586236879,2,7
SYN_586236880,1,4
SYN_586236881,2,6
SYN_586236882,2,2
SYN_586236883,1,1
SYN_586236884,1,4
SYN_586236885,2,3
SYN_586236886,2,NA
SYN_586236887,1,3
SYN_586236888,2,NA
SYN_586236889,2,4
SYN_586236890,2,NA
SYN_586236891,2,5
SYN_586236892,2,NA
SYN_586236893,2,6
SYN_586236894,2,5
SYN_586236895,2,5
SYN_586236896,2,7
SYN_586236897,1,7
SYN_586236898,1,5
SYN_586236899,2,6
SYN_586236900,2,4
SYN_586236901,2,4
SYN_586236902,2,NA
SYN_586236903,1,5
SYN_586236904,2,4
SYN_586236905,1,6
SYN_586236906,2,5
SYN_586236907,2,6
SYN_586236908,1,NA
SYN_586236909,2,4
SYN_586236910,1,5
SYN_586236911,2,4
SYN_586236912,1,NA
SYN_586236913,2,NA
SYN_586236914,2,7
SYN_586236915,2,3
SYN_586236916,1,4
SYN_586236917,2,5
SYN_586236918,1,4
SYN_586236919,2,NA
SYN_586236920,2,NA
SYN_586236921,1,NA
SYN_586236922,1,8
SYN_586236923,2,6
SYN_586236924,2,4
SYN_586236925,1,5
SYN_586236926,1,NA
SYN_586236927,2,4
SYN_586236928,1,NA
SYN_586236929,2,6
SYN_586236930,2,5
SYN_586236931,1,6
SYN_586236932,2,5
SYN_586236933,2,2
SYN_586236934,1,4
SYN_586236935,2,3
SYN_586236936,2,5
SYN_586236937,2,NA
SYN_586236938,2,3
SYN_586236939,2,NA
SYN_586236940,2,7
SYN_586236941,2,6
SYN_586236942,2,NA
SYN_586236943,1,3
SYN_586236944,2,6
SYN_586236945,1,7
SYN_586236946,2,7
SYN_586236947,2,7
SYN_586236948,2,4
SYN_586236949,1,3
SYN_586236950,2,3
SYN_586236951,1,4
SYN_586236952,2,4
SYN_586236953,1,1
SYN_586236954,1,5
SYN_586236955,1,NA
SYN_586236956,2,5
SYN_586236957,2,3
SYN_586236958,1,5
SYN_586236959,1,4
SYN_586236960,1,4
SYN_586236961,2,5
SYN_586236962,1,3
SYN_586236963,2,NA
SYN_586236964,1,4
SYN_586236965,2,8
SYN_586236966,1,5
SYN_586236967,2,NA
SYN_586236968,2,3
SYN_586236969,1,6
SYN_586236970,1,2
SYN_586236971,1,6
SYN_586236972,1,3
SYN_586236973,2,6
SYN_586236974,1,2
SYN_586236975,2,3
SYN_586236976,2,NA
SYN_586236977,1,6
SYN_586236978,2,3
SYN_586236979,1,NA
SYN_586236980,1,NA
SYN_586236981,1,4
SYN_586236982,1,7
SYN_586236983,1,5
SYN_586236984,2,3
SYN_586236985,2,5
SYN_586236986,1,NA
SYN_586236987,2,6
SYN_586236988,2,3
SYN_586236989,2,4
SYN_586236990,2,5
SYN_586236991,1,NA
SYN_586236992,1,NA
SYN_586236993,1,6
SYN_586236994,1,5
SYN_586236995,1,6
SYN_586236996,2,NA
SYN_586236997,2,4
SYN_586236998,1,8
SYN_586236999,1,6
SYN_586237000,1,7
SYN_586237001,1,6
SYN_586237002,2,6
SYN_586237003,1,3
SYN_586237004,2,5
SYN_586237005,2,3
SYN_586237006,2,3
SYN_586237007,2,5
SYN_586237008,1,4
SYN_586237009,2,NA
SYN_586237010,1,5
SYN_586237011,2,NA
SYN_586237012,2,4
SYN_586237013,1,8
SYN_586237014,1,5
SYN_586237015,2,2
SYN_586237016,2,5
SYN_586237017,2,6
SYN_586237018,2,6
SYN_586237019,1,6
SYN_586237020,2,NA
SYN_586237021,2,5
SYN_586237022,2,7
SYN_586237023,2,NA
SYN_586237024,2,5
SYN_586237025,2,7
SYN_586237026,1,4
SYN_586237027,1,NA
SYN_586237028,2,3
SYN_586237029,1,5
SYN_586237030,1,6
SYN_586237031,1,5
SYN_586237032,2,4
SYN_586237033,2,8
SYN_586237034,2,4
SYN_586237035,1,2
SYN_586237036,2,3
SYN_586237037,1,3
SYN_586237038,2,2
SYN_586237039,1,2
SYN_586237040,2,6
SYN_586237041,2,8
SYN_586237042,1,3
SYN_586237043,1,6
SYN_586237044,1,NA
SYN_586237045,1,4
SYN_586237046,1,5
SYN_586237047,2,6
SYN_586237048,1,5
SYN_586237049,1,NA
SYN_586237050,1,NA
SYN_586237051,2,3
SYN_586237052,1,3
SYN_586237053,2,3
SYN_586237054,2,4
SYN_586237055,2,4
SYN_586237056,2,8
SYN_586237057,2,6
SYN_586237058,1,NA
SYN_586237059,2,5
SYN_586237060,1,4
SYN_586237061,1,7
SYN_586237062,2,4
SYN_586237063,1,6
SYN_586237064,2,5
SYN_586237065,1,7
SYN_586237066,1,6
SYN_586237067,2,4
SYN_586237068,2,6
SYN_586237069,1,3
SYN_586237070,2,4
SYN_586237071,1,3
SYN_586237072,2,4
SYN_586237073,1,NA
SYN_586237074,2,6
SYN_586237075,2,2
SYN_586237076,2,5
SYN_586237077,1,NA
SYN_586237078,1,5
SYN_586237079,1,NA
SYN_586237080,2,3
SYN_586237081,1,4
SYN_586237082,2,6
SYN_586237083,2,5
SYN_586237084,1,6
SYN_586237085,1,1
SYN_586237086,1,4
SYN_586237087,1,1
SYN_586237088,2,4
SYN_586237089,2,3
SYN_586237090,2,4
SYN_586237091,2,3
SYN_586237092,2,6
SYN_586237093,1,4
SYN_586237094,2,NA
SYN_586237095,1,6
SYN_586237096,1,NA
SYN_586237097,1,4
SYN_586237098,2,NA
SYN_586237099,1,6
SYN_586237100,1,5
SYN_586237101,2,5
SYN_586237102,2,4
SYN_586237103,1,NA
SYN_586237104,2,6
SYN_586237105,1,3
SYN_586237106,2,2
SYN_586237107,2,4
SYN_586237108,1,5
SYN_586237109,1,NA
SYN_586237110,2,7
SYN_586237111,1,2
SYN_586237112,1,7
SYN_586237113,2,4
SYN_586237114,2,6
SYN_586237115,2,2
SYN_586237116,1,5
SYN_586237117,2,3
SYN_586237118,2,5
SYN_586237119,1,NA
SYN_586237120,2,6
SYN_586237121,1,3
SYN_586237122,1,5
SYN_586237123,1,4
SYN_586237124,1,4
SYN_586237125,2,4
SYN_586237126,1,7
SYN_586237127,1,4
SYN_586237128,2,3
SYN_586237129,1,3
SYN_586237130,1,4
SYN_586237131,1,4
SYN_586237132,1,4
SYN_586237133,1,4
SYN_586237134,2,4
SYN_586237135,2,5
SYN_586237136,2,NA
SYN_586237137,2,6
SYN_586237138,2,NA
SYN_586237139,1,8
SYN_586237140,1,7
SYN_586237141,1,NA
SYN_586237142,1,5
SYN_586237143,2,7
SYN_586237144,2,4
SYN_586237145,2,5
SYN_586237146,2,4
SYN_586237147,1,6
SYN_586237148,1,3
SYN_586237149,2,7
SYN_586237150,2,6
SYN_586237151,1,3
SYN_586237152,2,5
SYN_586237153,2,NA
SYN_586237154,2,6
SYN_586237155,2,5
SYN_586237156,1,6
SYN_586237157,2,6
SYN_586237158,1,4
SYN_586237159,2,4
SYN_586237160,1,4
SYN_586237161,2,NA
SYN_586237162,2,NA
SYN_586237163,1,6
SYN_586237164,2,4
SYN_586237165,2,6
SYN_586237166,2,7
SYN_586237167,1,8
SYN_586237168,1,7
SYN_586237169,1,NA
SYN_586237170,1,4
SYN_586237171,2,5
SYN_586237172,1,6
SYN_586237173,2,NA
SYN_586237174,2,5
SYN_586237175,2,6
SYN_586237176,2,6
SYN_586237177,1,4
SYN_586237178,2,3
SYN_586237179,1,6
SYN_586237180,1,6
SYN_586237181,2,7
SYN_586237182,2,8
SYN_586237183,2,3
SYN_586237184,1,2
SYN_586237185,2,NA
SYN_586237186,2,NA
SYN_586237187,2,6
SYN_586237188,2,5
SYN_586237189,2,3
SYN_586237190,2,NA
SYN_586237191,2,NA
SYN_586237192,1,6
SYN_586237193,1,8
SYN_586237194,1,NA
SYN_586237195,1,5
SYN_586237196,1,5
SYN_586237197,2,6
SYN_586237198,2,2
SYN_586237199,2,4
SYN_586237200,2,4
SYN_586237201,1,8
SYN_586237202,2,6
SYN_586237203,1,6
SYN_586237204,2,6
SYN_586237205,1,8
SYN_586237206,2,5
SYN_586237207,2,5
SYN_586237208,2,NA
SYN_586237209,2,5
SYN_586237210,2,6
SYN_586237211,2,5
SYN_586237212,1,7
SYN_586237213,1,6
SYN_586237214,1,5
SYN_586237215,2,6
SYN_586237216,1,6
SYN_586237217,1,6
SYN_586237218,1,2
SYN_586237219,2,1
SYN_586237220,1,5
SYN_586237221,2,6
SYN_586237222,2,7
SYN_586237223,1,6
SYN_586237224,2,5
SYN_586237225,2,NA
SYN_586237226,2,3
SYN_586237227,2,1
SYN_586237228,2,NA
SYN_586237229,1,4
SYN_586237230,2,7
SYN_586237231,2,5
SYN_586237232,1,6
SYN_586237233,1,5
SYN_586237234,2,5
SYN_586237235,1,6
SYN_586237236,2,3
SYN_586237237,1,6
SYN_586237238,1,4
SYN_586237239,2,1
SYN_586237240,2,3
SYN_586237241,2,5
SYN_586237242,2,NA
SYN_586237243,2,NA
SYN_586237244,1,2
SYN_586237245,2,3
SYN_586237246,2,4
SYN_586237247,2,4
SYN_586237248,2,4
SYN_586237249,2,5
SYN_586237250,2,NA
SYN_586237251,1,4
SYN_586237252,2,NA
SYN_586237253,1,6
SYN_586237254,1,7
SYN_586237255,1,NA
SYN_586237256,2,2
SYN_586237257,2,4
SYN_586237258,2,6
SYN_586237259,2,NA
SYN_586237260,2,3
SYN_586237261,2,5
SYN_586237262,2,8
SYN_586237263,2,5
SYN_586237264,2,5
SYN_586237265,1,NA
SYN_586237266,1,3
SYN_586237267,2,4
SYN_586237268,1,NA
SYN_586237269,2,NA
SYN_586237270,2,4
SYN_586237271,2,8
SYN_586237272,1,3
SYN_586237273,2,4
SYN_586237274,2,2
SYN_586237275,1,7
SYN_586237276,2,NA
SYN_586237277,1,4
SYN_586237278,2,3
SYN_586237279,1,5
SYN_586237280,1,7
SYN_586237281,1,4
SYN_586237282,1,4
SYN_586237283,1,3
SYN_586237284,1,8
SYN_586237285,2,6
SYN_586237286,2,4
SYN_586237287,2,1
SYN_586237288,1,8
SYN_586237289,1,6
SYN_586237290,1,3
SYN_586237291,1,2
SYN_586237292,1,4
SYN_586237293,1,NA
SYN_586237294,2,8
SYN_586237295,2,7
SYN_586237296,2,NA
SYN_586237297,2,6
SYN_586237298,2,5
SYN_586237299,1,5
SYN_586237300,2,4
SYN_586237301,2,6
SYN_586237302,2,4
SYN_586237303,2,6
SYN_586237304,2,3
SYN_586237305,2,4
SYN_586237306,2,3
SYN_586237307,2,3
SYN_586237308,2,5
SYN_586237309,2,6
SYN_586237310,1,4
SYN_586237311,2,6
SYN_586237312,2,6
SYN_586237313,1,5
SYN_586237314,2,NA
SYN_586237315,2,5
SYN_586237316,2,6
SYN_586237317,2,5
SYN_586237318,1,6
SYN_586237319,1,6
SYN_586237320,2,7
SYN_586237321,2,6
SYN_586237322,2,4
SYN_586237323,2,3
SYN_586237324,1,6
SYN_586237325,2,3
SYN_586237326,1,NA
SYN_586237327,2,5
SYN_586237328,2,NA
SYN_586237329,1,6
SYN_586237330,1,4
SYN_586237331,2,4
SYN_586237332,2,8
SYN_586237333,2,7
SYN_586237334,2,7
SYN_586237335,1,6
SYN_586237336,2,NA
SYN_586237337,2,NA
SYN_586237338,1,4
SYN_586237339,1,2
SYN_586237340,2,4
SYN_586237341,2,6
SYN_586237342,2,NA
SYN_586237343,1,6
SYN_586237344,2,5
SYN_586237345,1,4
SYN_586237346,1,4
SYN_586237347,2,5
SYN_586237348,2,NA
SYN_586237349,2,2
SYN_586237350,1,4
SYN_586237351,2,4
SYN_586237352,1,4
SYN_586237353,2,5
SYN_586237354,1,3
SYN_586237355,2,3
SYN_586237356,2,NA
SYN_586237357,2,NA
SYN_586237358,2,6
SYN_586237359,2,8
SYN_586237360,1,8
SYN_586237361,2,6
SYN_586237362,1,4
SYN_586237363,2,NA
SYN_586237364,2,4
SYN_586237365,1,8
SYN_586237366,2,4
SYN_586237367,2,6
SYN_586237368,2,5
SYN_586237369,2,5
SYN_586237370,2,1
SYN_586237371,2,4
SYN_586237372,1,NA
SYN_586237373,1,7
SYN_586237374,1,3
SYN_586237375,1,3
SYN_586237376,1,7
SYN_586237377,2,1
SYN_586237378,1,4
SYN_586237379,2,5
SYN_586237380,2,3
SYN_586237381,2,2
SYN_586237382,1,4
SYN_586237383,2,6
SYN_586237384,1,7
SYN_586237385,2,6
SYN_586237386,2,NA
SYN_586237387,1,4
SYN_586237388,2,NA
SYN_586237389,2,NA
SYN_586237390,2,6
SYN_586237391,1,4
SYN_586237392,1,6
SYN_586237393,1,5
SYN_586237394,2,7
SYN_586237395,2,5
SYN_586237396,2,7
SYN_586237397,1,NA
SYN_586237398,1,5
SYN_586237399,2,NA
SYN_586237400,1,4
SYN_586237401,2,5
SYN_586237402,1,4
SYN_586237403,2,NA
SYN_586237404,1,5
SYN_586237405,2,8
SYN_586237406,1,5
SYN_586237407,2,3
SYN_586237408,1,4
SYN_586237409,2,NA
SYN_586237410,1,6
SYN_586237411,2,6
SYN_586237412,2,NA
SYN_586237413,2,5
SYN_586237414,2,4
SYN_586237415,1,5
SYN_586237416,2,3
SYN_586237417,2,3
SYN_586237418,2,5
SYN_586237419,1,8
SYN_586237420,1,4
SYN_586237421,2,NA
SYN_586237422,2,NA
SYN_586237423,1,2
SYN_586237424,2,5
SYN_586237425,2,5
SYN_586237426,2,6
SYN_586237427,2,NA
SYN_586237428,2,7
SYN_586237429,1,6
SYN_586237430,2,3
SYN_586237431,2,NA
SYN_586237432,2,5
SYN_586237433,2,3
SYN_586237434,1,4
SYN_586237435,2,NA
SYN_586237436,2,6
SYN_586237437,1,8
SYN_586237438,2,NA
SYN_586237439,2,NA
SYN_586237440,2,NA
SYN_586237441,2,4
SYN_586237442,2,5
SYN_586237443,1,8
SYN_586237444,1,6
SYN_586237445,1,6
SYN_586237446,1,7
SYN_586237447,2,5
SYN_586237448,1,NA
SYN_586237449,1,3
SYN_586237450,1,5
SYN_586237451,2,5
SYN_586237452,1,6
SYN_586237453,1,4
SYN_586237454,2,4
SYN_586237455,2,NA
SYN_586237456,1,6
SYN_586237457,1,4
SYN_586237458,2,3
SYN_586237459,1,5
SYN_586237460,2,5
SYN_586237461,1,6
SYN_586237462,2,3
SYN_586237463,2,4
SYN_586237464,2,4
SYN_586237465,1,6
SYN_586237466,2,NA
SYN_586237467,1,1
SYN_586237468,2,4
SYN_586237469,2,NA
SYN_586237470,2,NA
SYN_586237471,1,5
SYN_586237472,1,8
SYN_586237473,2,6
SYN_586237474,2,6
SYN_586237475,1,6
SYN_586237476,2,NA
SYN_586237477,2,6
SYN_586237478,1,4
SYN_586237479,1,7
SYN_586237480,2,6
SYN_586237481,2,3
SYN_586237482,2,3
SYN_586237483,2,4
SYN_586237484,2,NA
SYN_586237485,1,6
SYN_586237486,2,6
SYN_586237487,1,4
SYN_586237488,2,4
SYN_586237489,2,4
SYN_586237490,1,5
SYN_586237491,2,NA
SYN_586237492,1,NA
SYN_586237493,2,3
SYN_586237494,2,3
SYN_586237495,2,5
SYN_586237496,1,6
SYN_586237497,2,3
SYN_586237498,2,NA
SYN_586237499,1,3
SYN_586237500,2,4
SYN_586237501,1,5
SYN_586237502,2,6
SYN_586237503,1,7
SYN_586237504,2,4
SYN_586237505,1,6
SYN_586237506,1,NA
SYN_586237507,2,NA
SYN_586237508,2,5
SYN_586237509,2,4
SYN_586237510,2,6
SYN_586237511,1,NA
SYN_586237512,2,8
SYN_586237513,2,NA
SYN_586237514,1,6
SYN_586237515,2,4
SYN_586237516,2,4
SYN_586237517,2,NA
SYN_586237518,2,4
SYN_586237519,2,3
SYN_586237520,2,NA
SYN_586237521,2,8
SYN_586237522,1,4
SYN_586237523,2,NA
SYN_586237524,1,6
SYN_586237525,2,6
SYN_586237526,2,3
SYN_586237527,2,NA
SYN_586237528,1,6
SYN_586237529,2,6
SYN_586237530,1,3
SYN_586237531,2,3
SYN_586237532,1,NA
SYN_586237533,2,NA
SYN_586237534,1,NA
SYN_586237535,2,3
SYN_586237536,1,4
SYN_586237537,2,5
SYN_586237538,2,6
SYN_586237539,2,NA
SYN_586237540,2,NA
SYN_586237541,2,6
SYN_586237542,2,6
SYN_586237543,2,5
SYN_586237544,1,6
SYN_586237545,1,4
SYN_586237546,1,7
SYN_586237547,1,3
SYN_586237548,2,5
SYN_586237549,1,2
SYN_586237550,2,8
SYN_586237551,2,1
SYN_586237552,2,2
SYN_586237553,2,NA
SYN_586237554,2,2
SYN_586237555,2,5
SYN_586237556,2,6
SYN_586237557,2,4
SYN_586237558,1,6
SYN_586237559,1,4
SYN_586237560,1,NA
SYN_586237561,1,5
SYN_586237562,2,NA
SYN_586237563,2,NA
SYN_586237564,2,6
SYN_586237565,2,3
SYN_586237566,1,8
SYN_586237567,2,5
SYN_586237568,1,6
SYN_586237569,2,NA
SYN_586237570,2,NA
SYN_586237571,2,4
SYN_586237572,1,NA
SYN_586237573,2,NA
SYN_586237574,2,3
SYN_586237575,2,4
SYN_586237576,1,3
SYN_586237577,2,6
SYN_586237578,2,7
SYN_586237579,2,NA
SYN_586237580,2,3
SYN_586237581,2,5
SYN_586237582,2,NA
SYN_586237583,2,NA
SYN_586237584,2,5
SYN_586237585,1,7
SYN_586237586,1,6
SYN_586237587,1,4
SYN_586237588,1,5
SYN_586237589,1,3
SYN_586237590,2,4
SYN_586237591,1,3
SYN_586237592,1,NA
SYN_586237593,2,5
SYN_586237594,1,4
SYN_586237595,2,4
SYN_586237596,1,4
SYN_586237597,1,5
SYN_586237598,1,6
SYN_586237599,2,4
SYN_586237600,2,4
SYN_586237601,2,3
SYN_586237602,2,3
SYN_586237603,2,8
SYN_586237604,2,3
SYN_586237605,2,5
SYN_586237606,1,5
SYN_586237607,2,4
SYN_586237608,2,6
SYN_586237609,2,5
SYN_586237610,2,8
SYN_586237611,1,6
SYN_586237612,2,5
SYN_586237613,1,6
SYN_586237614,2,6
SYN_586237615,2,3
SYN_586237616,2,5
SYN_586237617,1,2
SYN_586237618,1,5
SYN_586237619,1,4
SYN_586237620,1,5
SYN_586237621,2,3
SYN_586237622,2,NA
SYN_586237623,2,7
SYN_586237624,2,5
SYN_586237625,2,4
SYN_586237626,2,3
SYN_586237627,2,NA
SYN_586237628,2,3
SYN_586237629,2,8
SYN_586237630,1,6
SYN_586237631,1,6
SYN_586237632,2,NA
SYN_586237633,2,4
SYN_586237634,2,7
SYN_586237635,2,3
SYN_586237636,1,7
SYN_586237637,1,2
SYN_586237638,2,7
SYN_586237639,2,NA
SYN_586237640,2,NA
SYN_586237641,2,4
SYN_586237642,2,5
SYN_586237643,2,6
SYN_586237644,1,NA
SYN_586237645,1,7
SYN_586237646,1,4
SYN_586237647,1,6
SYN_586237648,2,8
